exam_duration_minutes,time_taken_to_start,tab_switch_count,fullscreen_exit_count,copy_paste_attempts,device_switch_count,ip_address_change,mouse_movement_speed,inactivity_time,question_skip_count,revisits_count,login_attempts,network_instability,webcam_disabled_flag,background_noise_flag,exam_time_remaining,typing_speed,answer_change_count,suspicious_activity_score,cheating_risk
41,2,3,2,2,0,0,331,63,1,13,1,3,0,1,19,41,0,8,1
41,5,6,3,0,0,0,442,115,7,7,2,0,0,0,31,20,2,11,0
45,0,8,1,2,0,0,620,95,3,8,2,1,0,0,10,41,3,13,1
55,11,5,1,0,1,1,689,122,4,10,1,1,0,0,21,42,5,8,1
30,1,3,0,0,0,0,600,95,0,2,3,0,0,0,20,42,0,6,0
117,7,6,1,2,1,0,417,162,7,22,2,0,0,1,29,52,17,12,1
73,2,4,0,0,1,0,374,97,8,18,2,1,0,0,8,37,8,7,1
52,8,4,1,0,1,0,662,148,7,24,3,3,0,0,18,41,9,9,1
30,5,7,2,2,0,0,410,27,1,0,6,0,0,0,10,35,11,17,0
49,4,6,1,0,0,0,613,86,3,18,1,1,0,0,5,47,3,8,0
31,6,2,2,2,1,0,637,55,4,14,2,0,0,0,8,33,5,9,0
85,0,10,4,0,0,0,632,39,7,23,1,2,0,1,26,47,22,15,1
39,0,0,4,3,0,0,421,106,1,12,1,0,1,0,20,32,10,8,0
96,4,5,0,0,0,0,721,84,8,22,1,0,0,0,12,42,17,6,0
39,3,4,3,0,0,0,402,70,4,0,1,0,0,1,0,43,3,8,0
87,3,2,1,1,0,0,363,116,5,15,5,1,0,0,6,36,29,9,1
30,1,5,1,0,1,0,530,71,0,1,1,0,0,0,20,46,0,8,0
30,2,2,0,2,0,0,395,120,0,7,4,0,0,0,18,39,16,8,0
71,5,7,2,1,1,0,676,55,10,23,1,0,0,0,25,31,16,12,0
30,5,4,0,0,0,1,489,92,0,0,6,1,0,1,15,40,4,10,1
61,3,5,1,0,0,0,669,113,12,22,1,3,0,1,32,53,23,7,0
30,2,5,1,0,0,0,543,65,0,2,3,1,0,0,20,40,0,9,1
57,4,4,2,0,0,0,562,78,2,17,1,0,1,1,30,45,8,7,1
52,6,5,2,1,1,1,363,114,0,19,1,0,0,0,26,35,4,10,1
63,0,2,4,1,0,0,434,81,0,13,3,1,0,0,14,58,8,10,0
47,7,5,3,2,2,0,618,138,9,30,2,0,1,0,11,41,19,14,1
58,1,1,1,2,0,0,591,83,2,10,1,0,0,1,9,37,2,5,0
55,0,1,1,0,2,0,588,95,0,4,2,1,1,0,39,40,7,6,1
107,3,3,0,1,0,0,663,123,11,26,1,1,0,1,14,45,31,5,1
53,3,1,3,0,0,0,565,90,0,20,1,0,0,0,16,51,8,5,0
37,8,0,4,1,0,0,677,72,3,11,2,1,0,0,27,45,8,7,0
83,5,5,0,0,0,0,581,72,8,9,3,0,0,0,19,35,9,8,0
65,1,7,3,3,0,0,415,84,5,19,2,0,0,0,28,45,6,15,1
90,5,6,3,0,0,0,575,45,7,23,1,0,0,0,0,31,20,10,1
103,9,4,1,0,1,0,693,149,14,38,4,0,1,0,10,56,14,10,1
43,1,4,0,2,0,0,448,63,5,0,1,0,0,0,25,37,7,7,0
82,5,8,1,0,0,0,602,77,6,13,4,1,0,0,0,35,16,13,0
71,7,7,0,0,0,0,727,65,13,28,1,1,1,1,11,41,24,8,1
58,5,5,2,0,0,0,527,77,5,14,2,1,0,0,28,39,10,9,1
70,3,2,2,0,0,0,426,62,0,6,1,1,0,0,26,36,8,5,0
30,1,0,2,0,0,0,545,98,0,0,1,0,0,0,20,37,0,3,0
46,4,6,0,1,0,0,627,71,0,4,1,0,0,0,7,33,0,8,1
109,0,5,2,0,0,0,468,136,4,34,2,3,0,1,26,39,11,9,1
30,3,4,3,1,0,0,409,115,8,1,1,0,0,0,20,43,0,9,0
30,2,4,2,0,0,0,486,82,0,11,1,0,1,0,13,43,5,7,1
73,2,5,1,0,1,1,668,84,5,24,1,1,0,0,13,49,12,8,1
99,2,5,2,0,0,0,509,55,8,18,1,0,0,1,23,32,11,8,0
123,13,7,1,2,0,0,793,206,15,34,2,0,0,0,16,36,26,12,1
30,1,2,0,0,0,0,455,51,0,0,1,0,0,0,3,39,0,3,0
52,4,0,1,0,0,0,597,114,9,28,1,0,0,0,20,46,9,2,0
67,0,6,4,0,0,0,565,55,3,22,2,1,0,0,9,48,24,12,1
30,0,4,0,0,1,0,490,68,0,0,1,0,0,0,17,35,0,6,1
55,4,4,0,0,0,0,593,72,2,15,2,0,0,0,10,29,9,6,0
102,2,5,0,2,0,0,535,43,3,28,1,1,0,0,4,40,21,8,0
104,1,5,2,0,0,0,575,41,6,32,1,0,0,1,34,37,14,8,0
71,4,1,1,1,0,0,548,35,7,17,2,0,0,0,31,47,13,5,0
30,3,3,3,0,0,0,558,56,0,0,1,0,0,0,17,27,0,7,0
54,6,0,3,0,0,0,581,85,3,12,1,1,0,0,38,52,7,4,0
67,2,4,2,0,0,0,562,118,4,17,1,0,0,0,1,44,15,7,0
44,4,3,0,0,0,0,502,81,6,6,3,1,0,0,5,44,8,6,0
76,2,6,0,0,0,0,558,80,2,25,1,1,1,0,30,44,12,7,0
140,10,11,3,1,0,0,700,89,18,48,1,1,1,0,20,21,19,16,1
68,4,2,4,1,0,0,376,70,2,3,3,0,0,0,25,52,5,10,0
30,7,2,1,0,0,0,579,144,4,12,1,1,0,0,20,38,0,4,0
66,2,4,0,0,1,0,382,30,0,13,2,1,0,0,32,42,10,7,0
61,3,6,4,1,0,0,466,146,0,9,2,0,0,1,20,40,10,13,1
32,11,7,4,1,0,0,528,161,4,19,3,3,0,0,0,36,15,15,1
63,0,6,2,0,0,0,561,0,0,5,2,2,0,0,10,43,3,10,0
86,6,2,3,0,1,1,614,145,9,25,6,3,0,0,31,35,20,12,1
52,2,3,3,0,0,0,509,30,5,17,1,1,0,0,6,31,7,7,0
37,1,2,2,0,0,0,429,62,1,0,1,0,0,0,0,43,0,5,0
47,2,6,1,2,2,0,375,223,6,9,4,0,0,1,16,36,13,15,1
66,5,4,2,0,0,0,451,69,4,18,1,0,0,0,7,43,6,7,0
42,3,4,0,3,0,0,588,0,0,6,1,0,0,1,20,48,0,8,0
100,1,5,4,1,0,0,556,95,10,24,1,3,0,0,0,46,3,11,1
71,4,4,0,0,0,0,347,134,3,21,2,1,0,0,5,43,12,6,0
31,6,1,3,0,0,0,573,124,1,0,1,2,0,0,2,37,0,5,0
71,7,1,1,1,0,0,675,50,4,29,1,0,0,0,12,53,18,4,0
102,10,7,3,2,0,0,460,225,13,28,3,2,0,0,27,36,20,15,1
109,5,7,2,2,1,0,592,147,6,27,2,1,0,0,29,30,23,14,1
50,0,2,2,1,0,0,489,36,2,15,1,1,0,0,15,28,6,6,0
79,5,1,1,0,0,0,612,55,2,18,3,0,0,0,13,37,8,5,0
44,3,2,1,0,0,0,535,95,1,9,3,0,0,1,18,36,2,6,0
30,0,5,2,2,0,0,621,51,2,0,1,0,0,0,20,40,3,10,1
76,1,4,1,1,0,0,445,52,4,8,1,0,0,0,13,49,0,7,0
86,4,1,1,0,0,0,644,42,7,10,1,1,0,0,40,52,15,3,0
63,1,5,0,0,0,0,492,61,5,16,1,1,1,0,4,42,14,6,1
71,4,2,2,0,0,0,516,125,6,16,2,0,0,1,24,36,4,6,0
98,2,6,2,1,0,0,521,48,3,20,1,1,0,0,22,38,17,10,0
53,5,5,0,0,0,0,534,34,5,6,1,0,0,0,16,41,11,6,0
74,3,4,0,0,1,0,357,37,5,15,1,1,0,0,15,43,4,6,0
79,3,5,0,1,1,0,340,98,9,23,3,1,0,0,14,44,15,10,1
61,9,5,0,0,0,0,722,149,8,17,1,2,0,1,10,27,13,6,0
89,11,7,3,1,0,0,558,118,8,17,3,1,0,1,1,44,15,14,1
30,2,4,3,1,0,0,557,60,1,2,1,1,0,0,20,42,0,9,0
32,1,6,1,0,0,0,521,94,0,9,1,0,0,0,17,44,0,8,1
107,2,7,3,1,1,0,391,84,13,30,1,0,0,0,0,38,20,13,1
105,7,8,0,0,0,0,457,154,17,36,3,2,0,0,5,40,15,11,1
50,3,7,2,0,0,0,561,92,0,16,5,0,0,0,16,41,4,14,1
36,3,8,3,2,0,1,408,120,6,1,1,1,0,0,25,42,16,14,1
37,0,6,3,2,0,1,345,101,0,0,1,0,0,1,19,45,0,12,1
68,1,2,2,0,0,0,487,70,9,17,2,0,0,0,31,46,12,6,0
87,4,1,3,0,0,0,557,112,2,26,4,2,0,1,21,40,17,8,0
30,0,3,0,0,0,0,490,43,0,5,1,1,0,0,7,39,9,4,0
88,2,4,3,0,0,0,631,91,6,22,1,1,0,0,11,38,11,8,1
67,8,6,2,1,1,1,744,52,10,18,2,0,0,0,29,33,4,12,1
53,9,4,3,1,1,1,485,137,12,15,4,2,0,0,22,28,1,13,1
30,0,1,1,0,0,0,616,60,0,7,1,2,0,0,20,46,0,3,0
86,6,7,1,1,0,0,884,76,10,21,1,3,0,0,33,41,15,10,1
43,1,0,1,2,0,0,411,50,0,0,2,0,0,0,13,45,0,5,0
100,5,7,1,2,0,0,708,67,13,27,1,0,0,0,19,38,30,11,1
57,3,3,1,2,0,0,442,44,1,23,2,1,0,0,26,43,12,8,1
48,2,4,0,0,0,0,500,72,0,0,1,0,0,1,33,55,0,5,0
109,3,6,0,0,0,0,543,58,10,34,2,1,0,0,13,41,11,8,0
60,9,6,2,0,0,0,651,79,8,34,1,2,0,1,19,36,13,9,1
45,7,1,4,1,0,0,501,89,1,19,4,2,0,0,9,37,16,10,1
122,8,6,4,0,0,1,675,192,17,47,2,2,0,0,27,35,16,12,1
33,5,3,1,0,1,0,543,167,0,0,1,1,0,0,13,39,0,6,1
91,4,6,1,1,0,0,569,100,7,13,1,1,1,0,33,32,9,9,1
83,6,7,0,1,1,0,361,114,8,15,1,1,0,0,8,37,17,10,0
30,5,2,1,0,0,1,667,61,0,0,3,2,0,1,20,44,0,6,1
82,5,1,1,2,0,0,535,112,8,23,1,0,0,0,19,29,13,5,0
61,6,5,3,0,0,0,517,111,0,0,2,3,0,0,24,50,10,10,1
65,2,5,0,0,0,0,575,5,7,3,4,2,0,0,27,37,14,9,1
44,0,8,2,2,0,0,409,20,0,0,1,1,0,0,0,51,0,13,0
59,0,6,1,0,0,0,586,72,2,28,1,1,0,1,3,37,16,8,0
47,0,3,0,0,0,0,502,81,0,7,1,2,0,0,6,46,2,4,1
42,5,6,1,0,0,0,532,99,0,1,3,3,0,0,22,39,6,10,0
69,3,4,2,0,1,0,548,84,6,8,2,0,0,1,14,34,14,9,1
30,4,2,4,1,0,0,679,68,1,4,1,1,0,0,10,43,1,8,0
91,4,3,3,0,0,0,425,76,10,22,1,0,0,1,5,39,28,7,0
33,0,5,3,2,0,0,631,21,2,0,3,2,0,0,23,43,6,13,1
40,0,4,2,1,0,0,475,81,4,6,1,0,0,0,20,37,6,8,0
30,3,5,1,0,0,0,520,49,3,10,1,0,0,0,14,45,4,7,0
43,1,5,2,1,0,0,600,67,5,20,1,0,0,0,10,39,3,9,0
56,0,9,1,0,0,0,584,48,2,14,1,1,0,0,7,40,12,11,1
79,8,4,0,1,1,0,592,181,14,26,2,1,0,0,27,34,11,8,1
57,3,6,0,1,0,0,447,93,2,16,3,0,0,0,7,52,0,10,0
30,0,0,3,1,0,0,375,97,6,20,3,0,1,0,20,45,3,7,0
61,7,6,0,1,0,0,644,101,2,24,3,1,0,0,2,38,14,10,1
91,7,1,4,0,0,0,679,104,15,18,1,2,0,0,32,43,21,6,0
70,5,4,1,1,2,0,570,115,8,24,1,0,0,0,26,35,8,9,1
40,0,2,0,1,0,0,339,83,6,10,1,0,1,0,9,39,0,4,1
30,1,3,2,0,0,0,272,77,0,0,1,1,0,0,20,35,3,6,0
85,6,3,3,1,0,0,646,145,12,28,1,5,0,1,0,46,22,8,1
88,3,4,0,0,0,0,392,91,2,23,2,0,0,0,24,41,14,6,0
77,2,7,1,2,1,0,425,62,1,14,1,1,0,0,33,45,13,12,1
69,6,6,0,3,1,0,615,177,8,25,1,1,0,0,29,34,8,11,1
56,0,4,0,1,0,0,580,42,1,18,2,0,0,0,8,42,6,7,0
52,0,7,2,0,0,0,518,38,0,10,1,0,0,0,4,45,6,10,0
48,4,5,1,1,0,0,435,95,1,6,1,0,0,0,27,43,15,8,1
62,3,4,3,0,1,1,513,110,2,12,1,5,0,0,25,35,7,9,1
47,2,3,0,0,0,0,523,103,4,10,1,0,0,0,21,47,7,4,0
30,2,3,2,1,1,0,591,100,0,1,1,2,0,0,20,45,0,8,0
64,5,2,3,1,0,0,459,69,2,7,2,0,0,0,18,38,1,8,0
98,5,3,2,0,0,0,458,22,6,17,1,0,1,1,3,36,7,6,1
40,0,4,2,1,0,0,528,57,6,7,1,1,0,0,0,51,6,8,0
75,6,3,2,0,0,0,553,73,3,11,2,0,0,0,2,44,13,7,0
30,0,1,1,0,0,0,519,68,0,0,1,0,0,0,14,46,6,3,0
64,1,2,0,0,0,0,531,74,4,3,1,2,0,0,0,42,7,3,0
72,3,5,0,1,0,0,493,36,9,3,1,0,0,0,12,52,3,7,0
30,0,3,0,1,0,0,493,61,0,0,1,1,0,0,20,43,2,5,0
30,0,1,0,0,0,0,507,92,0,0,1,0,0,1,20,40,5,2,0
72,2,7,2,2,0,0,528,75,4,23,3,1,0,0,7,37,12,14,1
30,5,0,1,0,0,0,483,52,5,6,1,0,0,0,12,36,10,2,0
87,3,3,0,1,0,0,598,88,10,24,6,1,1,0,18,31,10,10,1
70,2,3,1,0,1,0,415,80,0,2,1,2,0,0,7,35,9,6,1
86,1,4,1,0,0,0,401,39,4,18,1,1,1,0,4,58,14,6,1
60,7,6,3,1,0,0,647,76,4,8,1,0,0,0,9,34,8,11,1
30,1,1,1,0,0,0,639,101,0,0,1,0,0,1,20,24,3,3,0
52,0,13,3,0,2,0,373,59,4,7,1,0,0,0,27,39,10,19,1
57,1,2,0,1,0,0,475,58,3,0,1,1,0,0,39,37,4,4,0
65,5,4,0,1,0,0,477,89,5,25,3,0,0,0,24,48,9,8,0
62,8,2,2,0,0,0,667,124,2,12,3,0,0,0,32,48,8,7,0
37,2,6,0,0,1,0,453,64,6,10,2,0,0,0,17,40,6,9,0
85,4,7,1,0,0,0,720,29,4,9,1,1,0,0,27,45,16,9,0
87,5,8,0,1,0,0,571,76,10,15,1,0,0,0,16,41,22,10,1
83,5,4,0,1,0,0,525,73,8,29,1,0,0,1,17,34,13,6,0
60,4,4,1,2,1,1,372,96,3,8,2,1,1,0,10,41,16,10,1
74,1,0,0,0,0,0,487,76,4,30,1,0,0,0,21,48,13,1,0
71,3,6,0,1,0,0,435,94,6,19,2,0,0,0,18,41,16,9,0
66,6,2,1,2,0,0,841,86,10,23,1,0,0,0,14,33,21,6,0
65,3,4,0,2,1,1,395,118,11,28,4,2,1,1,18,41,15,11,1
48,7,2,2,0,1,0,729,105,0,12,3,0,0,0,7,46,2,8,0
71,3,3,3,1,1,0,463,50,4,15,1,0,0,0,2,44,9,9,1
93,4,5,1,1,0,0,318,103,12,33,1,1,1,0,4,34,28,8,1
68,3,7,2,2,0,0,532,139,8,13,1,4,0,0,20,42,4,12,1
72,2,4,2,0,0,0,427,82,4,15,1,2,0,0,24,44,2,7,1
47,6,1,1,1,0,0,658,103,6,35,1,0,0,0,14,35,0,4,0
57,0,3,0,0,0,0,591,21,1,20,1,0,0,0,12,40,10,4,0
63,8,5,3,0,0,1,645,221,5,30,3,0,0,0,11,35,14,11,1
36,4,6,1,2,0,0,556,11,0,13,1,0,0,0,5,38,5,10,0
30,1,5,0,3,0,0,402,85,2,0,2,3,0,0,8,25,0,10,1
57,6,5,1,1,1,1,496,185,6,21,1,1,0,1,19,35,15,9,1
30,0,0,0,1,0,0,440,78,0,3,1,1,1,0,10,49,2,2,1
67,4,5,1,1,0,0,688,41,9,16,2,0,1,1,23,44,12,9,1
53,3,5,1,1,0,0,495,77,3,17,1,0,0,0,27,36,11,8,0
92,4,8,0,1,0,0,591,130,13,24,3,0,0,0,26,49,11,12,1
107,7,9,1,1,0,0,723,174,12,26,1,1,0,0,34,34,27,12,1
63,0,4,2,2,0,0,577,155,5,16,3,0,0,0,18,45,11,11,1
61,0,4,3,0,0,0,573,76,2,3,1,0,0,0,39,35,8,8,0
30,7,9,2,0,1,1,541,183,2,0,2,3,0,0,5,45,1,14,1
30,1,4,1,0,0,0,424,61,0,4,1,0,0,0,0,36,1,6,0
86,0,5,2,0,1,0,487,53,3,7,1,2,0,0,11,41,14,9,1
30,0,3,2,1,0,0,463,33,0,0,1,1,0,0,20,42,0,7,0
34,2,3,3,0,1,0,530,40,1,15,1,1,0,0,21,48,0,8,0
65,0,4,0,1,0,0,409,66,7,9,3,1,1,0,29,37,3,8,1
72,3,7,2,1,0,0,357,126,4,19,1,1,0,0,16,37,16,11,1
50,4,3,1,0,0,0,510,68,3,11,1,1,0,0,9,52,9,5,0
42,1,7,2,2,0,1,422,70,2,14,2,0,1,0,28,46,10,13,1
30,0,1,0,0,0,0,457,114,1,7,1,0,0,0,18,42,3,2,0
30,2,5,2,0,1,0,613,94,0,8,2,0,0,0,7,47,4,10,1
30,2,7,1,1,0,0,525,54,0,0,1,0,0,0,16,53,2,10,0
54,1,0,1,0,1,0,532,73,3,3,2,0,0,0,21,44,14,4,0
107,6,5,4,0,0,0,623,172,9,37,1,2,0,0,8,24,33,10,1
62,7,5,0,1,0,0,553,101,6,3,3,1,0,0,5,30,21,9,0
78,3,3,3,0,1,1,502,68,6,18,2,1,0,1,27,39,13,9,1
34,1,4,0,0,0,0,652,70,1,0,1,1,0,0,2,45,0,5,0
73,3,2,1,0,0,1,339,80,6,21,1,0,0,0,25,47,13,4,0
45,5,9,2,1,0,1,465,96,5,4,3,0,0,0,10,38,6,15,1
56,0,6,1,1,1,0,479,55,7,8,1,0,0,1,9,49,8,10,1
70,7,10,2,0,0,0,503,130,2,12,4,4,0,0,6,42,15,16,1
47,0,8,1,2,0,0,589,81,0,0,2,1,0,0,32,41,0,13,1
75,5,6,2,0,1,0,766,121,15,21,2,0,0,0,3,39,14,11,1
77,6,3,0,3,0,0,456,78,0,19,1,0,0,1,22,47,5,7,0
72,2,4,1,0,0,0,434,137,5,17,1,0,0,0,37,41,6,6,0
70,5,6,0,0,1,0,703,99,10,19,1,0,0,0,29,32,13,8,0
60,5,5,3,1,2,0,623,121,3,23,1,2,0,1,23,44,12,12,1
47,4,3,1,1,0,0,438,78,3,13,3,2,1,0,33,39,7,8,1
87,5,8,4,0,0,0,636,67,2,17,2,1,0,0,32,48,16,14,1
50,5,5,2,1,0,0,420,142,1,0,2,2,0,0,15,42,10,10,1
75,3,6,1,0,0,0,561,50,4,14,2,0,0,1,5,37,10,9,0
54,9,2,4,1,0,0,628,138,1,19,1,0,1,0,17,39,3,8,1
30,3,4,2,0,0,0,579,77,0,3,1,1,0,0,7,37,0,7,1
48,0,5,3,0,1,0,503,133,4,2,1,0,0,0,17,26,0,10,1
47,0,5,0,1,0,0,398,0,3,9,1,0,0,1,17,40,8,7,0
81,1,4,0,0,0,0,431,41,0,16,1,0,0,0,24,38,10,5,0
84,4,4,3,1,0,0,675,81,9,19,1,0,0,0,15,49,19,9,1
30,3,3,1,0,0,0,469,64,0,0,1,0,0,0,15,29,1,5,0
63,9,4,1,0,1,0,549,67,7,18,3,0,0,0,36,34,16,9,0
30,0,8,0,0,0,0,492,13,0,0,1,1,0,0,20,44,0,9,0
30,0,5,4,0,1,0,540,78,0,4,1,1,0,0,3,38,11,11,1
49,2,0,2,1,0,0,459,99,0,13,4,2,0,1,17,42,7,7,1
30,0,6,3,0,0,0,397,100,0,0,1,1,0,0,20,36,0,10,1
30,1,0,0,0,0,0,672,121,0,0,1,0,0,0,20,41,4,1,0
50,3,6,2,1,0,0,541,94,5,16,1,0,0,1,16,40,7,10,0
83,4,7,0,0,0,1,564,115,5,20,3,0,0,0,0,37,10,10,1
67,4,8,2,0,1,0,588,134,3,14,3,4,0,0,28,33,8,14,1
40,5,7,0,1,0,0,467,84,4,11,1,0,0,0,30,40,10,9,0
116,3,8,4,2,0,0,465,114,8,31,3,0,0,0,22,38,18,17,0
36,3,5,0,1,0,0,602,94,9,14,1,2,0,0,1,42,3,7,0
30,0,7,1,0,0,0,540,65,2,0,1,0,0,0,20,39,3,9,0
119,3,6,0,0,1,0,525,31,5,31,1,2,0,0,0,41,16,8,0
80,6,2,0,0,0,0,660,108,12,18,1,1,0,0,3,34,14,3,0
44,2,0,2,1,0,0,471,30,6,8,1,0,0,1,4,32,13,4,0
86,0,2,1,2,0,0,496,64,5,12,1,1,0,0,4,41,19,6,0
79,0,4,2,0,0,0,507,12,3,8,1,0,1,0,13,46,7,7,0
86,11,7,1,0,1,0,625,199,11,26,2,0,1,0,15,26,15,11,1
60,6,6,2,0,0,0,684,138,1,11,1,0,0,0,11,22,15,9,1
30,0,4,1,2,0,0,408,49,4,8,1,1,0,0,20,39,2,8,0
92,3,4,1,0,0,0,505,104,5,21,2,0,0,0,44,42,4,7,0
64,2,5,2,1,0,0,559,33,1,17,2,1,0,0,27,31,13,10,1
38,1,4,0,0,0,0,494,42,1,8,1,0,0,0,23,35,4,5,0
40,0,4,0,0,0,0,564,86,0,4,2,2,0,0,21,42,0,6,1
80,6,8,3,0,1,1,556,185,11,16,2,2,0,1,16,36,17,14,1
71,0,4,2,1,0,0,622,33,4,5,1,0,0,1,24,37,8,8,0
70,4,7,1,1,3,0,452,111,4,14,1,0,0,0,23,32,9,13,1
71,0,4,1,0,0,0,646,85,8,13,1,1,0,1,23,46,10,6,1
72,4,3,1,2,0,0,475,68,7,9,1,0,0,0,0,36,0,7,0
30,1,6,3,0,0,0,546,79,0,7,2,1,0,0,20,41,0,11,0
53,5,4,4,1,1,0,602,170,4,14,4,2,1,0,9,41,11,14,1
81,1,5,2,1,0,0,621,85,5,22,1,0,1,0,24,35,20,9,1
87,3,6,1,0,1,0,572,82,7,7,1,0,0,0,22,39,17,9,0
110,6,9,1,3,0,1,573,171,10,23,5,1,1,0,30,43,23,18,1
67,3,5,2,2,0,0,511,73,8,0,2,1,0,0,16,42,10,11,1
88,4,7,2,3,0,1,755,143,9,24,2,1,1,0,15,34,5,14,1
84,6,4,0,0,1,0,713,139,11,37,2,0,0,0,8,43,28,7,0
66,6,4,2,1,0,0,486,52,5,18,1,1,0,1,21,22,5,8,0
124,6,10,0,0,3,1,468,207,14,33,5,0,0,0,39,32,22,18,1
96,8,0,0,0,0,0,922,119,14,45,1,0,0,0,14,32,21,1,0
78,7,6,3,0,0,1,505,177,7,21,2,1,0,1,24,33,22,11,1
134,6,6,1,0,0,0,787,69,15,37,4,0,0,0,33,40,30,11,0
75,3,2,0,0,1,0,529,2,1,17,2,0,0,0,4,42,14,5,0
34,1,5,0,0,0,0,558,117,1,0,2,2,0,0,13,42,3,7,1
101,1,5,3,0,0,0,441,41,9,24,1,0,0,0,25,38,22,9,0
43,6,5,1,0,1,1,563,155,0,18,2,1,0,1,0,38,7,9,1
41,2,2,4,0,1,0,603,107,8,14,1,1,0,0,26,35,12,8,1
48,0,3,1,1,0,0,423,140,2,12,5,0,1,0,15,30,16,10,1
124,3,4,0,0,0,0,599,30,7,23,1,0,0,1,15,40,10,5,0
53,7,3,1,1,0,0,816,100,9,19,1,1,0,0,9,48,5,6,0
35,1,6,2,0,1,0,464,116,0,10,4,1,0,0,15,31,14,13,1
76,0,8,0,0,0,0,435,75,0,9,1,4,0,0,10,41,19,9,0
58,5,4,0,0,0,0,585,54,9,2,1,0,0,0,21,40,12,5,0
31,4,3,0,0,2,0,465,158,4,17,3,2,0,1,21,31,0,8,1
46,0,3,2,0,0,0,468,94,3,8,1,4,0,0,18,43,2,6,1
68,0,3,1,0,0,0,361,40,6,15,1,1,0,0,13,48,7,5,0
37,0,4,0,1,0,0,477,61,4,0,1,0,0,0,19,39,1,6,0
83,6,6,4,1,0,0,650,156,7,8,1,0,0,0,30,35,13,12,1
79,3,4,1,0,0,0,554,45,9,14,2,0,0,0,22,34,14,7,0
111,1,6,1,1,1,0,442,133,3,25,2,2,0,0,10,45,19,11,1
99,7,5,2,0,0,0,757,102,11,32,1,1,0,0,0,42,8,8,0
72,4,8,2,2,0,1,421,111,7,18,2,0,1,0,18,45,16,14,1
94,2,4,0,0,0,0,572,62,7,23,4,0,0,0,23,44,8,8,0
103,1,4,1,1,0,0,577,6,10,16,2,0,0,0,25,42,8,8,0
70,6,4,3,1,0,0,473,234,0,13,3,0,0,0,36,35,11,11,1
79,4,3,3,1,0,0,591,92,10,7,2,0,0,0,6,35,11,9,1
84,6,5,0,0,0,0,579,152,6,8,3,4,0,0,8,36,9,8,1
68,4,6,2,2,0,0,453,103,3,16,1,0,0,0,23,43,11,11,1
45,9,2,4,0,0,0,567,170,1,5,1,4,0,0,12,44,13,7,1
56,5,7,0,0,0,0,617,81,0,13,1,0,0,0,19,34,9,8,0
53,9,6,5,1,1,1,547,171,2,24,2,3,1,0,30,49,17,15,1
48,0,3,2,0,1,0,526,54,6,10,1,0,1,0,18,47,0,7,1
58,2,5,1,0,1,0,545,67,4,20,1,0,0,0,8,45,9,8,0
75,0,3,1,0,2,0,482,104,5,6,3,0,1,0,21,39,13,9,1
60,7,3,2,1,0,0,548,172,3,20,1,0,0,0,14,39,11,7,0
76,3,0,2,0,0,0,562,37,8,18,1,2,0,0,10,40,23,3,0
85,3,7,2,1,1,0,548,125,6,13,1,1,0,0,24,49,12,12,1
30,3,7,3,2,1,0,492,94,0,9,2,3,0,0,11,40,9,15,1
48,0,7,2,0,0,0,416,112,0,16,1,0,0,0,24,26,3,10,1
30,2,2,0,1,0,0,502,57,2,0,2,1,0,0,20,43,9,5,0
30,1,0,0,0,0,0,519,71,0,0,2,1,0,0,17,39,0,2,0
30,0,2,3,0,0,0,431,104,2,0,1,0,1,0,13,46,0,6,0
107,2,8,1,2,0,0,678,89,6,26,1,0,1,0,17,43,16,12,1
30,10,3,4,0,1,1,625,123,1,0,2,3,0,0,13,46,9,10,1
78,5,3,0,0,1,1,505,86,8,18,1,0,0,0,31,47,8,5,0
77,3,3,1,0,0,1,635,53,7,16,1,0,0,0,11,45,17,5,1
37,9,7,3,0,0,0,440,150,2,4,2,2,0,1,10,39,13,12,1
103,7,5,1,3,2,0,563,206,13,30,2,0,1,0,32,37,26,13,1
105,2,8,1,1,0,0,444,113,6,29,3,2,0,0,16,45,20,13,1
74,2,5,2,0,1,0,404,91,1,33,1,1,1,0,30,33,2,9,1
126,4,5,1,1,0,0,680,113,9,36,2,0,0,0,12,39,27,9,1
75,2,4,0,0,0,0,337,44,3,14,1,1,0,0,19,42,16,5,0
46,4,0,1,0,0,0,642,69,0,7,4,0,0,0,14,48,5,5,0
91,0,5,1,0,0,0,540,95,8,20,4,0,0,0,22,46,4,10,0
43,0,1,1,0,2,0,437,62,4,10,1,0,0,0,33,40,2,5,0
30,0,2,2,0,0,0,569,29,1,0,5,0,0,0,0,36,0,9,0
30,5,4,0,1,1,1,469,92,0,0,1,1,0,0,5,35,2,7,1
112,4,7,2,1,1,0,545,134,11,38,2,0,0,0,8,43,32,13,1
51,4,6,3,1,0,0,502,147,0,2,3,3,0,0,18,35,6,13,1
89,5,9,3,1,0,0,388,122,0,11,1,5,0,0,26,47,9,14,1
44,1,0,2,0,0,0,517,71,0,3,1,1,0,0,6,37,9,3,0
69,8,5,1,0,0,0,612,169,5,25,1,0,0,0,14,33,16,7,1
46,2,1,0,0,0,0,386,43,6,1,1,1,0,0,20,36,6,2,0
45,1,3,2,0,0,0,587,51,2,16,1,0,0,0,7,34,4,6,0
30,4,3,1,0,0,0,549,81,1,2,1,2,0,0,3,36,6,5,0
